날짜,year,sum,수익률
2014-09-17,2013,687018,0.01241390286386257
2014-09-18,2013,690761,0.00544818330815211
2014-09-19,2013,692404,0.00237853613623229
2014-09-22,2013,691636,-0.0011091790342054875
2014-09-23,2013,690081,-0.0022482924544123817
2014-09-24,2013,682010,-0.011695728472454703
2014-09-25,2013,680962,-0.0015366343602000176
2014-09-26,2013,681199,0.0003480370417145995
2014-09-29,2013,667115,-0.020675309270859143
2014-09-30,2013,662171,-0.00741101609167838
2014-10-01,2013,656996,-0.007815201813428874
2014-10-02,2013,657867,0.0013257310546792578
2014-10-06,2013,653666,-0.006385789224873761
2014-10-07,2013,655444,0.00272004356965172
2014-10-08,2013,658040,0.0039606739858781825
2014-10-10,2013,649752,-0.012594979028630493
2014-10-13,2013,630438,-0.02972518745613706
2014-10-14,2013,637883,0.011809250076930677
2014-10-15,2013,631191,-0.010490952102501505
2014-10-16,2013,626665,-0.007170571190020181
2014-10-17,2013,628381,0.0027383051550669
2014-10-20,2013,645053,0.0265316742549504
2014-10-21,2013,637087,-0.012349372842231587
2014-10-22,2013,650591,0.021196477090256183
2014-10-23,2013,649533,-0.001626213704155166
2014-10-24,2013,646046,-0.005368472425573478
2014-10-27,2013,647374,0.002055581181525712
2014-10-28,2013,652266,0.007556682844847007
2014-10-29,2013,659465,0.011036908255221078
2014-10-30,2013,661321,0.002814402583912745
2014-10-31,2013,666226,0.0074169729979842725
2014-11-03,2013,662931,-0.004945769153410384
2014-11-04,2013,653568,-0.014123641826977451
2014-11-05,2013,647049,-0.00997447855464162
2014-11-06,2013,648337,0.001990575675103523
2014-11-07,2013,657030,0.013408150390923135
2014-11-10,2013,651177,-0.008908269028811477
2014-11-11,2013,657064,0.009040552722224593
2014-11-12,2013,660938,0.005895924902292515
2014-11-13,2013,663302,0.003576734882848376
2014-11-14,2013,651348,-0.018021956816050566
2014-11-17,2013,644706,-0.010197313878295478
2014-11-18,2013,647837,0.004856477215971378
2014-11-19,2013,649773,0.0029884060342340035
2014-11-20,2013,659850,0.015508492966004983
2014-11-21,2013,667324,0.011326816700765407
2014-11-24,2013,664722,-0.0038991554327433287
2014-11-25,2013,663474,-0.00187747659923998
2014-11-26,2013,668788,0.008009356809761892
2014-11-27,2013,669509,0.0010780695825882702
2014-11-28,2013,675047,0.008271733464374709
2014-12-01,2013,659299,-0.023328745998426825
2014-12-02,2013,664098,0.007278943241230351
2014-12-03,2013,667946,0.005794325536291334
2014-12-04,2013,671036,0.004626122470978267
2014-12-05,2013,675478,0.006619615043008231
2014-12-08,2013,680898,0.0080239474860766
2014-12-09,2013,670518,-0.0152445740771745
2014-12-10,2013,668598,-0.0028634578042647796
2014-12-11,2013,658886,-0.014525918414353578
2014-12-12,2013,660390,0.002282640699605043
2014-12-15,2013,660722,0.0005027332333924495
2014-12-16,2013,653016,-0.011662998961741833
2014-12-17,2013,649618,-0.005203547845688328
2014-12-18,2013,637668,-0.01839542623511048
2014-12-19,2013,638000,0.0005206471078993413
2014-12-22,2013,644689,0.010484326018808776
