날짜,year,sum,수익률
2014-09-15,2013,704270,-0.007153087923489898
2014-09-16,2013,711390,0.010109759041276867
2014-09-17,2013,719654,0.011616694077791312
2014-09-18,2013,723216,0.004949600780375096
2014-09-19,2013,725400,0.0030198446937015344
2014-09-22,2013,725388,-1.6542597187751973e-05
2014-09-23,2013,723696,-0.00233254478982281
2014-09-24,2013,715901,-0.010771097256306539
2014-09-25,2013,714671,-0.001718114655517966
2014-09-26,2013,715034,0.0005079260247022876
2014-09-29,2013,700590,-0.02020043802112903
2014-09-30,2013,695538,-0.007211064959534053
2014-10-01,2013,689899,-0.008107393125896811
2014-10-02,2013,691103,0.0017451829905537064
2014-10-06,2013,687788,-0.0047966800896538375
2014-10-07,2013,689715,0.002801735418471951
2014-10-08,2013,692639,0.004239432229254048
2014-10-10,2013,683981,-0.012500018046919137
2014-10-13,2013,664032,-0.029166014845441568
2014-10-14,2013,671739,0.01160636836778961
2014-10-15,2013,665166,-0.00978505044369915
2014-10-16,2013,660497,-0.007019300445302412
2014-10-17,2013,662516,0.0030567890543029552
2014-10-20,2013,679077,0.024997132144733092
2014-10-21,2013,670386,-0.012798254100786832
2014-10-22,2013,683905,0.0201659939199208
2014-10-23,2013,682285,-0.0023687500456934796
2014-10-24,2013,678969,-0.004860139091435345
2014-10-27,2013,680075,0.0016289403492648624
2014-10-28,2013,684883,0.007069808477006223
2014-10-29,2013,692418,0.011001879153081706
2014-10-30,2013,694036,0.002336738790730486
2014-10-31,2013,698576,0.006541447417713231
2014-11-03,2013,695144,-0.004912851286044795
2014-11-04,2013,685340,-0.014103552645207351
2014-11-05,2013,678846,-0.009475588758864228
2014-11-06,2013,680182,0.0019680457717949906
2014-11-07,2013,689576,0.013811009406305974
2014-11-10,2013,683854,-0.008297852593477706
2014-11-11,2013,690166,0.009230040330245881
2014-11-12,2013,693553,0.004907515003636842
2014-11-13,2013,696081,0.003644999012332173
2014-11-14,2013,683872,-0.017539625417156923
2014-11-17,2013,677021,-0.010017956576669373
2014-11-18,2013,680162,0.004639442498829416
2014-11-19,2013,682064,0.0027963926241101333
2014-11-20,2013,692065,0.014662846888268577
2014-11-21,2013,700903,0.012770476761575944
